Week,DMA_Name,DMA_ID,TRx,TV_Spend,Digital_Spend,Search_Spend,Print_Spend,HCP_Events_Spend,Medical_Journal_Spend,TV_Impressions,Digital_Impressions,Digital_Clicks,Search_Clicks,Print_Impressions,HCP_Email_Sends,Rep_Calls,Sample_Units,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_TV_Spend,Seasonality
4/9/2023,Knoxville TN,DMA_055,60923,73277,23815,20826,22050,46457,20253,2255041,2715552,29201,7949,198020,337,1046,792,12892,51784,476000,56814,1.034
4/16/2023,Knoxville TN,DMA_055,70647,114781,29537,20670,18954,31111,28735,3517672,3593549,52882,11565,205098,247,1445,881,11352,60049,476000,90904,1.077
4/23/2023,Knoxville TN,DMA_055,66972,110953,37441,18095,22979,51867,20544,3494387,5310247,72643,6499,206371,263,1075,541,16185,56926,476000,64854,1.051
4/30/2023,Knoxville TN,DMA_055,64847,105292,40868,15415,21889,35881,25753,3493413,4691161,74098,6157,179448,244,1333,824,9905,55119,476000,99697,1.018
5/7/2023,Knoxville TN,DMA_055,66323,93561,38421,21231,21019,55629,20752,2991964,3949071,63837,5606,199812,360,1251,692,10713,56374,476000,164701,1.083
5/14/2023,Knoxville TN,DMA_055,65023,87805,36829,22499,18216,51117,30657,2870197,3978634,68766,11446,196005,233,1165,782,13541,55269,476000,81960,1.001
5/21/2023,Knoxville TN,DMA_055,65603,76711,32824,21942,14734,58091,28658,1968180,3815263,75889,7274,159970,312,1272,533,12743,55762,476000,87298,1.068
5/28/2023,Knoxville TN,DMA_055,48269,76251,34072,10650,15245,40520,27698,2002964,4529034,38387,3546,144703,256,1362,654,7895,41028,476000,101434,0.862
6/4/2023,Knoxville TN,DMA_055,64563,106123,31394,20573,12344,51457,30966,3609902,3709475,69834,8641,108965,313,1251,630,14478,54878,476000,121596,0.996
6/11/2023,Knoxville TN,DMA_055,67715,78445,33908,15180,22530,26339,21597,2319441,3853864,70834,8540,180403,394,1355,620,13728,57557,476000,80143,1.075
6/18/2023,Knoxville TN,DMA_055,71416,124679,40229,24093,16365,55579,28715,3117570,4589566,77734,6158,186512,330,990,854,13425,60703,476000,131747,1.148
6/25/2023,Knoxville TN,DMA_055,64682,85226,34890,12799,13911,49062,27453,2192867,3689028,50637,3374,151340,217,1055,698,11946,54979,476000,118447,1.145
7/2/2023,Knoxville TN,DMA_055,62917,104155,30107,22242,22127,40378,30791,2873168,3920161,36971,6527,252873,293,937,662,13414,53479,476000,119296,1.062
7/9/2023,Knoxville TN,DMA_055,69766,108324,25629,24357,16903,49064,19160,3009456,2823193,55311,6972,140204,254,1124,758,11370,59301,476000,96666,1.126
7/16/2023,Knoxville TN,DMA_055,50023,88003,19803,11473,11333,47098,26256,2770838,2603928,47912,3792,90832,364,1014,512,10028,42519,476000,76011,0.858
7/23/2023,Knoxville TN,DMA_055,67635,86187,39189,14803,21760,39379,23264,2350786,4497316,75639,3768,179675,276,1118,531,12532,57489,476000,114911,1.147
7/30/2023,Knoxville TN,DMA_055,60984,113358,22698,21639,17812,53728,24199,3093100,3116519,56359,6315,216039,235,1068,527,11947,51836,476000,119798,0.993
8/6/2023,Knoxville TN,DMA_055,54545,96748,37550,10450,14208,42516,19728,2814019,5544206,87140,3312,174203,272,1036,664,9036,46363,476000,77192,0.907
8/13/2023,Knoxville TN,DMA_055,68470,103138,29398,22066,17321,52352,20579,2801539,3282783,49676,5573,185884,386,1040,644,10731,58199,476000,123592,1.146
8/20/2023,Knoxville TN,DMA_055,51312,88167,22168,14765,15090,32192,20289,2515881,3178671,31606,6908,132110,321,1031,896,9609,43615,476000,89929,0.874
8/27/2023,Knoxville TN,DMA_055,88164,117219,44592,27127,19110,51031,25053,3048665,6176755,88309,7614,205754,299,1024,613,16593,74939,476000,118810,1.384
9/3/2023,Knoxville TN,DMA_055,86573,135352,33403,18004,17243,31398,19316,4054861,4455204,64049,4864,170773,293,945,556,18796,73587,476000,155189,1.404
9/10/2023,Knoxville TN,DMA_055,90891,144632,53252,24356,28136,28914,31691,4165240,6923891,93285,9630,362660,349,1373,871,14259,77257,476000,234619,1.363
9/17/2023,Knoxville TN,DMA_055,92978,116138,42514,28128,27510,37250,26480,2949385,6059252,85349,7516,234631,249,1262,655,19019,79031,476000,113903,1.455
9/24/2023,Knoxville TN,DMA_055,82038,109301,34099,28327,28401,36157,27265,3103166,3911113,33553,12630,251418,299,1223,712,14082,69732,476000,132450,1.305
10/1/2023,Knoxville TN,DMA_055,81153,150191,49447,14698,20779,39859,21354,4313268,5751805,54668,4486,220944,223,1097,658,14492,68980,476000,137690,1.318
10/8/2023,Knoxville TN,DMA_055,84554,127120,33260,16200,25649,49488,28174,3507975,4072308,57078,4594,322047,335,1055,573,15943,71870,476000,93101,1.387
10/15/2023,Knoxville TN,DMA_055,86822,133801,40339,20690,17806,39715,21207,3980497,4046423,55458,6001,174708,375,964,791,21490,73798,476000,104773,1.392
10/22/2023,Knoxville TN,DMA_055,87798,107225,41110,29560,13365,50884,23001,3644026,4664097,87492,9144,111364,358,1531,669,20782,74628,476000,117272,1.32
10/29/2023,Knoxville TN,DMA_055,91951,112270,58681,28772,17914,52742,25463,2928857,8178044,90812,10063,159561,365,1081,795,19500,78158,476000,157463,1.422
11/5/2023,Knoxville TN,DMA_055,101387,127071,56522,25561,28160,47370,24316,3868889,7855663,139769,13131,275633,260,1132,914,22634,86178,476000,171482,1.469
11/12/2023,Knoxville TN,DMA_055,75112,119875,35395,19538,23656,28897,31321,3230138,4104684,51737,12058,234062,305,990,727,16614,63845,476000,97809,1.17
11/19/2023,Knoxville TN,DMA_055,75962,97884,38384,14306,21682,34741,19727,2933104,4714248,87648,6814,277503,253,1023,725,17164,64567,476000,72509,1.198
11/26/2023,Knoxville TN,DMA_055,74976,121381,40902,12817,16423,50824,32980,4044388,4139357,75220,7156,177387,258,1388,664,13591,63729,476000,127098,1.152
12/3/2023,Knoxville TN,DMA_055,74859,126121,35118,22034,22342,35921,18869,3771212,5162658,45123,10733,290219,397,952,814,13932,63630,476000,154488,1.18
12/10/2023,Knoxville TN,DMA_055,73259,86270,36009,24147,13844,52095,20971,2806019,5115102,51783,7184,131797,233,1384,919,11698,62270,476000,106227,1.183
12/17/2023,Knoxville TN,DMA_055,70969,128846,39523,20131,12091,28983,20442,4359096,5333383,55214,6510,152954,352,1250,645,14877,60323,476000,119188,1.113
12/24/2023,Knoxville TN,DMA_055,72349,82260,29551,24160,19233,36956,27829,2296042,4121603,60107,9435,231512,371,1100,614,15882,61496,476000,60896,1.158
12/31/2023,Knoxville TN,DMA_055,95247,115190,57583,26678,19768,51257,18271,3905684,6764706,86993,10626,238112,235,1267,558,19969,80959,476000,70801,1.307
1/7/2024,Knoxville TN,DMA_055,87641,104128,56651,22356,27281,53432,23467,3065541,8313149,73047,9370,328361,225,1345,855,14437,74494,476000,173367,1.263
1/14/2024,Knoxville TN,DMA_055,96592,132449,58477,30010,19958,50815,20557,4060026,6390742,58629,18257,252283,285,940,669,15839,82103,476000,92510,1.321
1/21/2024,Knoxville TN,DMA_055,92146,153200,50210,16444,30978,31006,19172,4463577,5334478,83637,8618,362915,342,1122,776,19645,78324,476000,230835,1.3
1/28/2024,Knoxville TN,DMA_055,86866,109998,43822,19443,18427,37948,31690,2926994,4729355,91395,5535,155008,303,1528,939,19271,73836,476000,70599,1.262
2/4/2024,Knoxville TN,DMA_055,89190,124511,44337,17117,23398,31651,23338,3523175,6560432,128653,6496,251734,381,1032,879,15877,75811,476000,169460,1.274
2/11/2024,Knoxville TN,DMA_055,97126,113164,57711,26020,29036,50270,24909,3670749,7952983,71670,16292,272464,276,1288,930,23439,82557,476000,133279,1.326
2/18/2024,Knoxville TN,DMA_055,86520,118681,38084,20334,24640,48289,27614,3667823,4841308,51593,7365,310608,298,1382,834,19989,73542,476000,71771,1.255
2/25/2024,Knoxville TN,DMA_055,84527,135016,37666,26944,13969,47852,27475,3991392,5556027,70885,10979,120375,321,1145,617,16630,71847,476000,140041,1.184
3/3/2024,Knoxville TN,DMA_055,82146,91299,44442,16883,22126,44617,30179,3149212,5030227,98215,5086,187290,372,1528,625,19532,69824,476000,88002,1.191
3/10/2024,Knoxville TN,DMA_055,81161,113534,46770,26106,12778,47425,28513,3590793,5425793,45455,17207,166018,326,1010,685,17760,68986,476000,63950,1.133
3/17/2024,Knoxville TN,DMA_055,77804,141423,38339,21669,13000,43544,28828,3542355,5719930,78314,5826,123703,353,1230,934,17900,66133,476000,246921,1.151
3/24/2024,Knoxville TN,DMA_055,81835,140361,45958,16167,12093,41068,21262,4597571,5950730,104947,6541,117350,373,1234,591,12709,69559,476000,118766,1.141
3/31/2024,Knoxville TN,DMA_055,58237,86789,22219,17822,17698,56066,32877,2566759,2788116,36774,11689,181971,375,1397,750,8752,49501,476000,110501,0.865
4/7/2024,Knoxville TN,DMA_055,72727,118591,38306,17994,26186,38345,29837,3086589,4615987,42900,6327,332382,378,1015,763,13647,61817,476000,87480,1.112
4/14/2024,Knoxville TN,DMA_055,64494,102764,27519,15981,22617,50704,20838,3039905,3321646,62197,6080,274710,243,1309,640,13026,54819,476000,110242,0.961
4/21/2024,Knoxville TN,DMA_055,70139,124389,34512,18282,15585,46925,29111,3297059,3601913,55374,4968,160502,237,1105,652,13447,59618,476000,170859,1.076
4/28/2024,Knoxville TN,DMA_055,60647,119621,29467,13307,12071,49010,32850,3870499,3288287,27007,3612,145726,339,1062,685,15159,51549,476000,155518,0.98
5/5/2024,Knoxville TN,DMA_055,55643,68499,39326,18722,13396,33336,19296,1834283,4011650,57285,5080,125479,339,1448,613,10070,47296,476000,49095,0.869
5/12/2024,Knoxville TN,DMA_055,71558,91018,32673,23792,13645,57734,24173,2572384,3863114,58637,12303,170896,254,942,588,16245,60824,476000,121022,1.049
5/19/2024,Knoxville TN,DMA_055,76668,112819,33578,25591,14110,34488,30818,3415465,4417308,73240,11059,119561,235,1087,705,19052,65167,476000,129605,1.086
5/26/2024,Knoxville TN,DMA_055,56766,93348,31050,10744,13285,39344,22530,2495308,3208600,42579,6700,138490,273,1507,613,10032,48251,476000,77981,0.865
6/2/2024,Knoxville TN,DMA_055,52641,71349,24892,12309,19645,50077,20589,1847702,3478653,49721,3211,163756,295,1467,730,7986,44744,476000,105173,0.866
6/9/2024,Knoxville TN,DMA_055,64332,103163,41204,13724,14651,55106,28836,2866984,5360065,91489,3632,186851,266,1057,792,10094,54682,476000,85435,0.981
6/16/2024,Knoxville TN,DMA_055,59926,69308,31924,21035,17569,26472,18555,2409319,4172137,75829,6862,227400,296,1410,670,9957,50937,476000,61680,0.883
6/23/2024,Knoxville TN,DMA_055,83156,135332,39981,25542,22960,58505,23124,4645200,5966631,118525,9544,190303,288,1536,841,16440,70682,476000,144117,1.117
6/30/2024,Knoxville TN,DMA_055,57384,103640,37849,12273,16956,39108,31441,3198872,4069699,36818,4757,180356,389,1381,589,9286,48776,476000,57026,0.884
7/7/2024,Knoxville TN,DMA_055,76131,131916,43453,19183,14913,54040,18473,4491831,6039642,62979,6092,129155,398,1468,861,15795,64711,476000,118882,1.092
7/14/2024,Knoxville TN,DMA_055,55830,83594,33904,15312,20272,48399,23061,2380968,3545126,36883,3858,223208,289,1165,614,11149,47455,476000,82204,0.908
7/21/2024,Knoxville TN,DMA_055,77550,102303,31137,22755,20120,36461,33109,3421632,3991925,62264,6053,219801,263,1359,510,16517,65917,476000,125038,1.145
7/28/2024,Knoxville TN,DMA_055,70918,118016,28339,21890,15956,28435,23372,3185964,4047205,80453,6895,168901,238,1407,718,15364,60280,476000,187178,1.034
8/4/2024,Knoxville TN,DMA_055,67395,81284,31427,24145,13003,41743,23715,2415693,4017961,50151,9656,111164,389,1175,515,10643,57285,476000,74745,1.004
8/11/2024,Knoxville TN,DMA_055,61955,75098,42295,13335,22844,48123,23065,2145794,4320635,79929,4730,198810,221,1100,526,12596,52661,476000,103888,0.961
8/18/2024,Knoxville TN,DMA_055,77456,100583,28331,25502,20072,39891,25880,2751809,3199135,58414,8890,201097,334,1347,760,16749,65837,476000,140307,1.141
8/25/2024,Knoxville TN,DMA_055,101206,167395,46488,26782,31034,38631,22952,4843833,4835506,49876,13522,312478,289,1236,642,16009,86025,476000,242673,1.411
9/1/2024,Knoxville TN,DMA_055,94488,106508,32391,30965,24608,37238,28813,2663632,4233090,53119,18377,214212,317,1502,524,14292,80314,476000,90500,1.32
9/8/2024,Knoxville TN,DMA_055,102191,113050,36563,23459,30163,40598,18572,3189361,5068535,93836,9234,271607,225,984,765,23660,86862,476000,101426,1.454
9/15/2024,Knoxville TN,DMA_055,101746,153547,48995,29987,28056,42616,22733,5278556,4942896,87329,7528,290473,250,1394,648,16482,86484,476000,193580,1.408
9/22/2024,Knoxville TN,DMA_055,101811,116200,44468,29517,30554,34945,22215,3199879,4491350,67238,15016,283600,396,997,800,24319,86539,476000,85817,1.423
9/29/2024,Knoxville TN,DMA_055,101226,147445,45863,27251,28214,57396,30007,4825209,5127989,48402,9475,359846,337,1153,771,17859,86042,476000,139275,1.44
10/6/2024,Knoxville TN,DMA_055,102387,125410,54994,30607,21765,48117,32606,3236964,7802090,69417,9486,194639,267,969,838,25317,87028,476000,83904,1.475
10/13/2024,Knoxville TN,DMA_055,98638,166518,48695,21771,14445,36912,23934,5702604,5179297,77304,8607,172011,259,1016,636,23656,83842,476000,122790,1.361
10/20/2024,Knoxville TN,DMA_055,105758,163825,63053,19371,18433,57622,32362,4290635,7239235,133002,5350,211458,394,1182,763,25871,89894,476000,214938,1.5
10/27/2024,Knoxville TN,DMA_055,95095,108859,54881,18199,19528,50041,22403,3212281,5760963,51924,7120,230113,322,1167,768,18972,80830,476000,137426,1.422
11/3/2024,Knoxville TN,DMA_055,104229,118121,55915,24422,15927,30882,32248,3866344,7174783,92245,10001,140457,246,1227,521,24548,88594,476000,161858,1.451
11/10/2024,Knoxville TN,DMA_055,74762,114691,30055,19716,17649,31349,21192,3527057,4176938,37713,5161,224464,375,1490,515,17727,63547,476000,105679,1.139
11/17/2024,Knoxville TN,DMA_055,79080,92390,49002,21687,19994,39505,27784,3092369,4979324,95899,7091,249108,306,1086,722,12517,67218,476000,69787,1.137
11/24/2024,Knoxville TN,DMA_055,74839,120488,33792,22585,26405,40709,29683,3519652,3846274,32220,6648,306704,301,1199,902,12728,63613,476000,117595,1.143
12/1/2024,Knoxville TN,DMA_055,82583,122989,50421,24693,25092,50315,27721,4271292,6578512,122516,7468,213597,372,1495,849,18120,70195,476000,114993,1.13
12/8/2024,Knoxville TN,DMA_055,84234,113131,39447,27245,17436,57124,28326,3382821,5491745,101982,10963,151999,283,1242,517,20766,71598,476000,135341,1.168
12/15/2024,Knoxville TN,DMA_055,79368,116855,39870,25875,24672,36226,23825,4053764,5809898,94089,8672,317636,223,997,517,18048,67462,476000,118265,1.113
12/22/2024,Knoxville TN,DMA_055,75372,100773,30571,20892,12200,52359,23284,3191536,3380314,31313,6529,131807,257,940,813,11715,64066,476000,85205,1.172
1/1/2023,Dayton OH,DMA_056,87771,113626,42069,27571,12934,31725,33429,3461512,4631517,73801,11067,151236,260,1334,798,20362,78993,470000,72859,1.323
1/8/2023,Dayton OH,DMA_056,78046,114155,37764,20749,23149,37573,31626,3589958,5193036,66774,9098,245170,311,962,674,13289,66339,470000,159906,1.225
1/15/2023,Dayton OH,DMA_056,78239,94348,48985,24154,14978,55858,19430,2601776,6565220,84326,6473,162263,249,1095,932,13221,66503,470000,113335,1.262
1/22/2023,Dayton OH,DMA_056,84238,102968,45999,16806,28459,26206,18714,3163599,5672254,99929,6288,356545,256,1141,615,16357,71602,470000,141728,1.328
1/29/2023,Dayton OH,DMA_056,82302,136718,50451,23737,16877,46769,18858,4065632,6524886,67539,6482,195195,373,1067,650,19265,69956,470000,109703,1.295
2/5/2023,Dayton OH,DMA_056,77065,95730,46505,20708,13928,31900,27486,2821574,4975317,51589,11984,129178,266,938,707,14380,65505,470000,171733,1.233
2/12/2023,Dayton OH,DMA_056,81890,111692,38925,24541,25006,28195,28674,3752322,4488995,60093,13804,262315,249,1393,836,17705,69606,470000,109105,1.227
2/19/2023,Dayton OH,DMA_056,85095,116659,36997,20367,28508,53678,21689,3871623,5167865,85958,6167,367992,350,1283,682,14457,72330,470000,124785,1.323
2/26/2023,Dayton OH,DMA_056,76443,111309,40057,21387,23601,31564,25849,3838095,5913891,50109,13182,247343,338,1478,694,15545,64976,470000,100765,1.154
3/5/2023,Dayton OH,DMA_056,69217,132113,36685,19686,23880,33512,33369,4381387,4926431,42817,5095,193219,356,1175,773,17150,58834,470000,201297,1.137
3/12/2023,Dayton OH,DMA_056,73689,93082,37268,25865,20548,44563,32085,2741182,5556732,57730,7462,249322,293,1007,733,12399,62635,470000,75510,1.195
3/19/2023,Dayton OH,DMA_056,67113,125036,33756,14759,23406,45833,25865,4145735,3930960,45576,4309,238773,383,1360,914,11683,57046,470000,220612,1.111
3/26/2023,Dayton OH,DMA_056,62057,89721,25971,22041,21004,41990,28805,2749659,2980359,42902,6682,220501,275,1413,880,14676,52748,470000,76339,1.018
4/2/2023,Dayton OH,DMA_056,72542,121310,38399,25103,12547,53437,19708,3609792,3911354,69157,7703,114682,330,1370,885,16512,61660,470000,113122,1.127
4/9/2023,Dayton OH,DMA_056,59089,92733,23142,15953,12846,30143,18356,3002792,2322263,40846,5158,164235,274,1167,507,9887,50225,470000,78241,0.991
4/16/2023,Dayton OH,DMA_056,70539,112162,42147,15050,14893,41229,28912,2854933,5340509,73861,9408,180050,261,1410,556,13091,59958,470000,123020,1.098
4/23/2023,Dayton OH,DMA_056,64517,87928,24861,23174,18393,51932,21964,2387557,2716848,36320,6616,185678,333,1344,723,13838,54839,470000,49484,1.08
4/30/2023,Dayton OH,DMA_056,53378,92697,25874,12655,10290,29799,19252,3221674,3575126,43793,3674,112861,227,1209,929,11975,45371,470000,63719,0.903
5/7/2023,Dayton OH,DMA_056,72545,118760,41062,20031,11718,34036,32612,4024751,4166440,53757,9185,117305,251,1245,904,12567,61663,470000,149184,1.128
5/14/2023,Dayton OH,DMA_056,61397,71551,30736,20394,13929,42977,25037,2352683,4012282,73372,5112,141752,219,1394,523,11580,52187,470000,55076,1.004
5/21/2023,Dayton OH,DMA_056,53132,79067,21156,12370,10301,35708,21125,2296170,2603934,24054,6412,116914,342,1087,716,11013,45162,470000,65168,0.929
5/28/2023,Dayton OH,DMA_056,68051,112355,26032,14818,23092,27571,22242,3317177,3116478,56464,4432,240083,218,1464,518,16781,57843,470000,81764,1.111
6/4/2023,Dayton OH,DMA_056,57355,97092,26456,17991,16806,41725,30251,2591672,3209051,40099,4873,217116,305,1259,634,13593,48751,470000,83002,0.978
6/11/2023,Dayton OH,DMA_056,57818,95196,28671,17894,12069,51715,32081,3145006,3908558,32425,8959,127480,245,1324,525,11283,49145,470000,84774,0.937
6/18/2023,Dayton OH,DMA_056,67034,100342,27087,18061,12115,35547,31804,3484701,3628021,62723,5273,100487,304,1502,552,14136,56978,470000,170845,1.081
6/25/2023,Dayton OH,DMA_056,53756,66674,32357,16405,18954,36937,32767,1701341,4255445,58083,4739,224811,237,938,518,9710,45692,470000,61491,0.941
7/2/2023,Dayton OH,DMA_056,60943,89023,37914,15024,22024,40457,32181,2689669,4227512,49959,4107,216056,383,1086,633,10187,51801,470000,96477,1.043
7/9/2023,Dayton OH,DMA_056,60081,86069,32392,12819,19248,50807,26040,2562212,4204734,73270,7030,222181,352,1229,724,11360,51068,470000,81835,0.964
7/16/2023,Dayton OH,DMA_056,62565,104307,36030,13906,14771,43992,31793,2971530,5227763,93284,8131,152457,293,1406,687,10537,53180,470000,136370,0.969
7/23/2023,Dayton OH,DMA_056,56645,106089,23729,18822,18252,49319,24050,3556675,2976911,37929,6343,179619,218,1078,738,10752,48148,470000,133857,0.937
7/30/2023,Dayton OH,DMA_056,60733,89101,37067,20856,16497,49390,19303,2485125,4059028,66719,6664,200271,228,1132,597,14326,51623,470000,135358,0.997
8/6/2023,Dayton OH,DMA_056,63487,99059,41936,18000,11126,41548,22066,2884773,5818208,86512,7335,101436,298,1172,867,12428,53963,470000,158411,1.007
8/13/2023,Dayton OH,DMA_056,71854,97267,37285,21505,14923,45418,19991,2980084,5160166,79776,6163,181610,279,1284,834,15022,61075,470000,101797,1.144
8/20/2023,Dayton OH,DMA_056,61338,90283,38527,14602,18444,35101,20138,2500848,5586510,104441,4116,216447,222,1418,860,13499,52137,470000,116623,1.001
8/27/2023,Dayton OH,DMA_056,89826,153064,41472,23933,14249,57390,22007,4161608,4810791,75581,7103,184712,227,964,840,17194,76352,470000,232298,1.416
9/3/2023,Dayton OH,DMA_056,82789,92305,32010,16044,27929,47569,27322,2705192,3816014,56228,9737,261946,397,1389,557,14290,70370,470000,138302,1.316
9/10/2023,Dayton OH,DMA_056,86526,135591,52639,18697,19573,34006,28592,4717980,5513312,59659,7887,222093,378,1109,698,16845,73547,470000,82745,1.328
9/17/2023,Dayton OH,DMA_056,93640,114581,39693,22681,23648,57268,26570,3137106,5522626,103787,6010,199904,385,1058,935,15433,79594,470000,74164,1.469
9/24/2023,Dayton OH,DMA_056,84008,110929,38262,20651,29857,29740,30214,2907208,5258567,79326,6564,253659,367,1230,724,18195,71406,470000,87752,1.334
